name	string_name	string_detail	template_name	type	unique	required_level	required_skill	creation_objvars	charges	tier	value	scripts	version	can_reverse_engineer	comments
item_heroic_schematic_saber_03_01	Schematic: Juyo Saberstaff	Only the most skilled force users dare attempt to wield a saberstaff. Only the truly agile are able to master Juyo.|'The single blade has limitations, Master. It made sense to me to be able to strike with both ends.'  - Darth Maul	object/tangible/loot/loot_schematic/generic_limited_use_flashy.iff							6		item.special.nomove,item.loot_schematic.loot_schematic		1	Pole arm lightsaber schematic heroic instance reward.
st_o_elite_maker	NPC: Elite Difficulty Token	Target a storyteller combat npc and use this token to change that combat npc to elite difficulty.	object/tangible/storyteller/story_token_generic.iff	storyteller					20	1		systems.storyteller.npc_difficulty_token,object.autostack	3	0	
st_o_boss_maker	NPC: Boss Difficulty Token	Target a storyteller combat npc and use this token to change that combat npc to boss difficulty.	object/tangible/storyteller/story_token_generic.iff	storyteller					5	1		systems.storyteller.npc_difficulty_token,object.autostack	3	0	
st_o_destructible_prop_maker	Prop: Make Destroyable Token	Target a storyteller prop and use this token to make that prop destroyable.	object/tangible/storyteller/story_token_generic.iff	storyteller					20	1		systems.storyteller.destructible_prop_token,object.autostack	3	0	
st_cn_dark_jedi	Dark Jedi	This item will spawn a dark jedi combat npc.	object/tangible/storyteller/story_token_combat_npc.iff	storyteller						1		object.autostack	2	0	
st_cn_vet_reward_dark_jedi_boss	Dark Jedi Boss (Veteran Reward Token)	A veteran reward token for a dark jedi boss combat npc. This token can be used twice per day.	object/tangible/storyteller/story_token_vet_reward.iff	storyteller	1					1		item.special.nomove		0	
st_cn_vet_reward_super_battle_droid_boss	Super Battle Droid Boss (Veteran Reward Token)	A veteran reward token for a super battle droid boss combat npc. This token can be used twice per day.	object/tangible/storyteller/story_token_vet_reward.iff	storyteller	1					1		item.special.nomove		0	
st_cn_vet_reward_rebel_commando_boss	Rebel Commando Boss (Veteran Reward Token)	A veteran reward token for a rebel commando boss combat npc. This token can be used twice per day.	object/tangible/storyteller/story_token_vet_reward.iff	storyteller	1					1		item.special.nomove		0	
st_cn_vet_reward_stormtrooper_boss	Stormtrooper Boss (Veteran Reward Token)	A veteran reward token for a stormtrooper boss combat npc. This token can be used twice per day.	object/tangible/storyteller/story_token_vet_reward.iff	storyteller	1					1		item.special.nomove		0	
st_cn_vet_reward_nightsister_boss	Nightsister Boss (Veteran Reward Token)	A veteran reward token for a nightsister boss combat npc. This token can be used twice per day.	object/tangible/storyteller/story_token_vet_reward.iff	storyteller	1					1		item.special.nomove		0	
st_cn_vet_reward_tusken_boss	Tusken Raider Boss (Veteran Reward Token)	A veteran reward token for a tusken raider boss combat npc. This token can be used twice per day.	object/tangible/storyteller/story_token_vet_reward.iff	storyteller	1					1		item.special.nomove		0	
col_reward_buddy_painting_01	The Phantom Menace	Reward painting for inviting a friend to Star Wars Galaxies.	object/tangible/collection/reward/buddy_painting_01.iff							1				1	Collection Rewards
col_reward_buddy_painting_02	Attack of the Clones	Reward painting for inviting two friends to Star Wars Galaxies.	object/tangible/collection/reward/buddy_painting_02.iff							1				1	Collection Rewards
col_reward_buddy_painting_03	Revenge of the Sith	Reward painting for inviting three friends to Star Wars Galaxies.	object/tangible/collection/reward/buddy_painting_03.iff							1				1	Collection Rewards
item_deed_light_bend_barc_06_01	Light Bending BARC Speeder Deed	Using this deed will create a new vehicle in your datapad.	object/tangible/loot/generic_deed/vehicle_generic.iff							6		systems.vehicle_system.vehicle_deed		1	
item_heroic_random_ring_01_01	Gilded Combatant's Ring	Gilded Combatant's Ring	object/tangible/wearables/ring/ring_s01.iff			75				4		item.heroic_random_stat_item		1	
item_heroic_random_ring_01_02	Fancy Combatant's Ring	Fancy Combatant's Ring	object/tangible/wearables/ring/ring_s02.iff			75				4		item.heroic_random_stat_item		1	
item_heroic_random_ring_01_03	Elegant Combatant's Ring	Elegant Combatant's Ring	object/tangible/wearables/ring/ring_s03.iff			75				4		item.heroic_random_stat_item		1	
item_heroic_random_ring_01_04	Fine Combatant's Ring	Fine Combatant's Ring	object/tangible/wearables/ring/ring_s04.iff			75				4		item.heroic_random_stat_item		1	
col_buddy_token	Buddy Appreciation Token	Give this token to the friend who gave you the buddy key. This is in appreciation for encouraging a friend to try Star Wars Galaxies.	object/tangible/loot/creature_loot/collections/buddy_item.iff							6		systems.collections.consume_prereq_met,item.static_item_owner		1	
item_reward_buddy_xp_chip_06_01	Buddy Program Cybernetic Experience Chip	This chip implant enhances the users learning abilities, allowing him to gain experience at a faster rate.	object/tangible/veteran_reward/exp_buff_item.iff		1				15	6		item.special.nomove,item.buff_click_item		1	
st_pr_holiday_lifeday_tree	Holiday D?cor: Life Day Tree	This item will create a life day tree holiday decoration.	object/tangible/storyteller/story_token_prop.iff	storyteller						1				0	
item_lifeday_gift_self_01_03	Life Day Gift Box	This Gift Box contains a Life Day gift just for you!	object/tangible/npe/npe_generic_uniform_box.iff							4		event.lifeday.lifeday_gift,item.special.nomove		1	
item_lifeday_gift_other_01_03	Life Day Gift Box for a Friend	Help celebrate the holidays by giving this gift box to a friend. This box must be opened by someone other than yourself. If you received this item as a gift from someone else, you may use it to receive a gift.	object/tangible/npe/npe_generic_uniform_box.iff							4		event.lifeday.lifeday_gift		1	
item_event_dance_party_device_03_02	Sliced Neural Attunement Amplifier	A highly experimental device designed to influence the behavior of those within its vicinity. It looks like it has been tampered with... Activating this device may have an unpredictable effect on the minds of those around you (including your own).||This is a temporary item that will only last for a short while before it is automatically destroyed.	object/tangible/loot/generic_usable/survey_pad_adv_generic.iff		1				2	3		item.special.nomove,item.buff_click_item,item.special.temporary_item		1	lifeday vendor
item_event_firework_show_04_02	Holiday Firework Package	A rocket packed full of explosives. This is a temporary item that will only last for a short while before it is automatically destroyed. Light fuse and get away.	object/tangible/loot/generic_usable/rocket_generic.iff		1					4		item.special.nomove,item.special.temporary_item,item.firework.premade_show		1	lifeday vendor
item_event_air_cake_01_03	Wookiee-ookiees	A crunchy Wookiee treat! The recipe leaked out from Kashyyyk to the rest of the Galaxy via the Baobab HoloNet.	object/tangible/food/generic/dessert_cookie.iff		1				1	3		item.special.nomove,item.food		1	lifeday food
item_event_energy_drink_01_03	Hoth Chocolate	A smooth, warm, refreshing drink made from Tauntaun milk. You could drink this all night!||This is a temporary item that will only last for a short while before it is automatically destroyed. 	object/tangible/food/generic/drink_coffee.iff		1				1	3		item.special.nomove,item.food,item.special.temporary_item		1	lifeday food
item_lifeday_gift_04_08	Ancient Life Day	"""Ancient Life Day"""	object/tangible/furniture/decorative/event_lifeday07_painting_01.iff							4				1	
item_lifeday_gift_04_09	Life Day Lamp	A decorative Life Day Lamp.	object/tangible/furniture/decorative/event_lifeday07_lamp.iff							4				1	
item_lifeday_gift_04_10	Kachirho Wall Cornucopia	A delightful selection of Kashyyykian plant wildlife in a decorative wall cornucopia.	object/tangible/furniture/decorative/event_lifeday07_plant.iff							4				1	
item_lifeday_gift_04_11	Hanging Life Day Orb	"Life Day is a holiday celebrated on Kashyyyk, the Wookiee homeworld, in order to recognize the renewal of life and remember those who have passed on. Because Life Day is important for reconnecting with family and friends, Wookiees will brave arduous treks to be reunited with loved ones on the holiday. Although originally celebrated only on Kashyyyk, and usually at the Tree of Life, the concept of Life Day has slowly spread across the galaxy. The Life Day Orb, a Wookiee artifact, is a traditional symbol carried by Wookiees during the Life Day celebrations.||""We celebrate a day of peace, a day of harmony. A day of joy we all can share together..."" - Traditional Life Day song lyric (translated from Shyriiwook)"	object/tangible/furniture/decorative/event_lifeday07_orb.iff							4				1	
item_lifeday_gift_04_12	Wookiee Home Banner Kit	Wookiee Home Banner Kit.	object/tangible/furniture/decorative/event_lifeday07_banner_kit.iff							4		systems.city.city_flag		1	
item_lifeday_gift_04_13	Wookiee Life Day Necklace	Wookiee Life Day Necklace.	object/tangible/wearables/necklace/necklace_lifeday.iff							4				1	
item_gunship_rebel_schematic	Schematic for Rebel Gunship	This schematic contains the specific diagrams needed to create a Rebel Gunship.	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
item_gunship_imperial_schematic	Schematic for Imperial Gunship	This schematic contains the specific diagrams needed to create an Imperial Gunship.	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
item_gunship_neutral_schematic	Schematic for Freelancer Gunship	This schematic contains the specific diagrams needed to create a Freelancer Gunship.	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
item_pob_furniture_couch_schematic_01	Schematic for Ship Passenger Lounge, Style 2	Schematic for Ship Passenger Lounge, Style 2	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
item_pob_furniture_chair_schematic_01	Schematic for Ship Passenger Seating, Style 2	Schematic for Ship Passenger Seating, Style 2	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
item_gunship_cargo_hold_01	Schematic for Gunship Cargo Hold	Schematic for a Gunship Cargo Hold	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
item_collection_reward_reactor_01_mk5_schematic	"Schematic for Koensayr Reactor ""Star Synthesis"" Archetype E"	Schematic for a Mark 5 Ship Reactor	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
item_collection_reward_reactor_01_mk4_schematic	"Schematic for Koensayr Reactor ""Star Synthesis"" Archetype D"	Schematic for a Mark 4 Ship Reactor	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
item_collection_reward_reactor_01_mk3_schematic	"Schematic for Koensayr Reactor ""Star Synthesis"" Archetype C"	Schematic for a Mark 3 Ship Reactor	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
item_collection_reward_reactor_01_mk2_schematic	"Schematic for Koensayr Reactor ""Star Synthesis"" Archetype B"	Schematic for a Mark 2 Ship Reactor	object/tangible/loot/loot_schematic/generic_limited_use.iff							1		item.loot_schematic.loot_schematic		1	
